"<img class=""img_right"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/abyssinian1sm.jpg"" alt=""Абиссинская кошка"">","http://catvtomske.ru/breeds/abyssinian.html","2017-03-16 15:06:18",
"<img class=""img_left"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/abyssinian2sm.jpg"" alt=""Абиссинская кошка"">","http://catvtomske.ru/breeds/abyssinian.html","2017-03-16 16:29:38",
"<img class=""img_right"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/abyssinian3sm.jpg"" alt=""Абиссинская кошка"">","http://catvtomske.ru/breeds/abyssinian.html","2017-03-16 17:52:58",
"<img class=""img_left"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/abyssinian4sm.jpg"" alt=""Абиссинская кошка"">","http://catvtomske.ru/breeds/abyssinian.html","2017-03-16 19:16:18",
"<img class=""img_right"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/abyssinian5sm.jpg"" alt=""Абиссинская кошка"">","http://catvtomske.ru/breeds/abyssinian.html","2017-03-16 20:39:38",
"<img class=""img_right"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/american_shorthair1sm.jpg"" alt=""Американская короткошёрстная кошка"">","http://catvtomske.ru/breeds/american-shorthair.html","2017-03-16 22:02:58",
"<img class=""img_left"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/american_shorthair2sm.jpg"" alt=""Американская короткошёрстная кошка"">","http://catvtomske.ru/breeds/american-shorthair.html","2017-03-16 23:26:18",
"<img class=""img_right"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/american_shorthair3sm.jpg"" alt=""Американская короткошёрстная кошка"">","http://catvtomske.ru/breeds/american-shorthair.html","2017-03-17 00:49:38",
"<img class=""img_left"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/american_shorthair4sm.jpg"" alt=""Американская короткошёрстная кошка"">","http://catvtomske.ru/breeds/american-shorthair.html","2017-03-17 02:12:58",
"<img class=""img_right"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/american_shorthair5sm.jpg"" alt=""Американская короткошёрстная кошка"">","http://catvtomske.ru/breeds/american-shorthair.html","2017-03-17 03:36:18",
"
<img class=""img_right"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/american_curl1sm.jpg"" alt=""Американский керл"">","http://catvtomske.ru/breeds/american-curl.html","2017-03-17 04:59:38",
"
<img class=""img_left"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/american_curl2sm.jpg"" alt=""Американский керл"">","http://catvtomske.ru/breeds/american-curl.html","2017-03-17 06:22:58",
"
<img class=""img_right"" src=""http://catvtomske.ru/assets/templates/site/img/breeds/american_curl3sm.jpg"" alt=""Американский керл"">","http://catvtomske.ru/breeds/american-curl.html","2017-03-17 07:46:18",
